from_stop_id,from_trip_id,to_stop_id,to_trip_id,transfer_type
NSR:Quay:72946,ATB:ServiceJourney:1_250113084167288_68,NSR:Quay:72946,ATB:ServiceJourney:46_250113084171435_30,1
NSR:Quay:75658,ATB:ServiceJourney:1_250113084167473_7091,NSR:Quay:75658,ATB:ServiceJourney:14_250203104271038_7047,1
NSR:Quay:73483,ATB:ServiceJourney:10_240902146533150_151,NSR:Quay:73483,ATB:ServiceJourney:80_240516085574410_21,1
NSR:Quay:74804,ATB:ServiceJourney:420_241206088515143_6001,NSR:Quay:74804,ATB:ServiceJourney:310_241021121639690_6011,1
NSR:Quay:74648,ATB:ServiceJourney:311_241021121642473_7008,NSR:Quay:74648,ATB:ServiceJourney:310_241021121639195_7008,1
NSR:Quay:102047,ATB:ServiceJourney:670_241021121640188_6001,NSR:Quay:102047,ATB:ServiceJourney:311_241021121642500_6004,1
NSR:Quay:75607,ATB:ServiceJourney:1_250113084167359_6054,NSR:Quay:75607,ATB:ServiceJourney:72_250113084169554_6028,1
NSR:Quay:76862,ATB:ServiceJourney:615_241205091486111_7002,NSR:Quay:76862,ATB:ServiceJourney:611_241205091486209_7001,1
NSR:Quay:74803,ATB:ServiceJourney:310_241021121641729_96,NSR:Quay:74803,ATB:ServiceJourney:470_241206088928983_14,1
NSR:Quay:71406,ATB:ServiceJourney:350_241205091488581_10,NSR:Quay:71406,ATB:ServiceJourney:452_241205091488546_2,1
NSR:Quay:72946,ATB:ServiceJourney:1_250131110658289_160,NSR:Quay:72946,ATB:ServiceJourney:77_241111133697239_30,1
NSR:Quay:74982,ATB:ServiceJourney:1_250113084167382_53,NSR:Quay:74982,ATB:ServiceJourney:44_250113084169121_16,1
NSR:Quay:74982,ATB:ServiceJourney:1_240516085577398_6023,NSR:Quay:74982,ATB:ServiceJourney:44_241113104123802_6004,1
NSR:Quay:102047,ATB:ServiceJourney:430_241021121640061_3,NSR:Quay:102047,ATB:ServiceJourney:311_241021121642567_72,1
NSR:Quay:80161,ATB:ServiceJourney:722_241021121640166_19,NSR:Quay:80161,ATB:ServiceJourney:723_241021121642392_30,1
NSR:Quay:71982,ATB:ServiceJourney:1_240516085577890_7084,NSR:Quay:71982,ATB:ServiceJourney:74_240516085572834_7026,1
NSR:Quay:72888,ATB:ServiceJourney:71_250203085380050_7015,NSR:Quay:72888,ATB:ServiceJourney:82_250203085187380_7016,1
NSR:Quay:75658,ATB:ServiceJourney:1_250131110658038_7023,NSR:Quay:75658,ATB:ServiceJourney:79_250131110663273_7008,1
NSR:Quay:75287,ATB:ServiceJourney:72_250228142140904_34,NSR:Quay:75287,ATB:ServiceJourney:83_250131110655495_4,1
NSR:Quay:74192,ATB:ServiceJourney:72_240516085572607_4,NSR:Quay:74192,ATB:ServiceJourney:73_240516085572756_5,1
NSR:Quay:71982,ATB:ServiceJourney:1_250131110658281_128,NSR:Quay:71982,ATB:ServiceJourney:74_240516085572793_20,1
NSR:Quay:72888,ATB:ServiceJourney:71_250203085380583_7025,NSR:Quay:72888,ATB:ServiceJourney:82_250203085188572_7026,1
NSR:Quay:102047,ATB:ServiceJourney:670_241205091487790_15,NSR:Quay:102047,ATB:ServiceJourney:311_250212077048023_32,1
NSR:Quay:72946,ATB:ServiceJourney:1_240516085577822_6012,NSR:Quay:72946,ATB:ServiceJourney:77_241111133697291_6002,1
NSR:Quay:79510,ATB:ServiceJourney:660_241021121641713_11,NSR:Quay:79493,ATB:ServiceJourney:763_250212077045692_9,1
NSR:Quay:72888,ATB:ServiceJourney:71_240516085577177_6037,NSR:Quay:72888,ATB:ServiceJourney:82_241107118767639_6040,1
NSR:Quay:103507,ATB:ServiceJourney:490_241205091489236_4,NSR:Quay:103507,ATB:ServiceJourney:680_241021121641965_12,1
NSR:Quay:72946,ATB:ServiceJourney:2_250131110662399_7054,NSR:Quay:72946,ATB:ServiceJourney:46_240516085574512_7014,1
NSR:Quay:73183,ATB:ServiceJourney:5476_241205091486553_3,NSR:Quay:73183,ATB:ServiceJourney:440_241205091488908_13,1
NSR:Quay:74982,ATB:ServiceJourney:1_250113084167477_6063,NSR:Quay:74982,ATB:ServiceJourney:44_250113084169739_6026,1
NSR:Quay:75658,ATB:ServiceJourney:1_240516085577403_6141,NSR:Quay:75658,ATB:ServiceJourney:79_241113103921004_6050,1
NSR:Quay:75658,ATB:ServiceJourney:1_240516085577558_65,NSR:Quay:75658,ATB:ServiceJourney:79_241113103922372_12,1
NSR:Quay:74804,ATB:ServiceJourney:460_241021121640094_11,NSR:Quay:74804,ATB:ServiceJourney:421_241021121639359_10,1
NSR:Quay:71405,ATB:ServiceJourney:350_241205091488573_7,NSR:Quay:71405,ATB:ServiceJourney:452_241021121642242_5,1
NSR:Quay:71422,ATB:ServiceJourney:340_241205091485952_5,NSR:Quay:73729,ATB:ServiceJourney:311_241205091488790_17,1
NSR:Quay:102047,ATB:ServiceJourney:670_241021121640192_7001,NSR:Quay:102047,ATB:ServiceJourney:311_241205091488782_7010,1
NSR:Quay:71982,ATB:ServiceJourney:1_240516085577884_7072,NSR:Quay:71982,ATB:ServiceJourney:74_240516085572832_7022,1
NSR:Quay:73482,ATB:ServiceJourney:80_240516085574395_4,NSR:Quay:73482,ATB:ServiceJourney:10_240902146536964_20,1
NSR:Quay:72888,ATB:ServiceJourney:71_240516085577308_7045,NSR:Quay:72888,ATB:ServiceJourney:82_241107118795758_7051,1
NSR:Quay:71982,ATB:ServiceJourney:1_250113084167372_6080,NSR:Quay:71982,ATB:ServiceJourney:74_250113084169183_6014,1
NSR:Quay:78617,ATB:ServiceJourney:635_250212077047468_13,NSR:Quay:78617,ATB:ServiceJourney:7201_241205091486854_2,1
NSR:Quay:72946,ATB:ServiceJourney:1_240516085577743_214,NSR:Quay:72946,ATB:ServiceJourney:78_240516085573061_92,1
NSR:Quay:72888,ATB:ServiceJourney:71_240516085577328_6069,NSR:Quay:72888,ATB:ServiceJourney:82_241107118801516_6071,1
NSR:Quay:72328,ATB:ServiceJourney:5101_241205091485767_5,NSR:Quay:72328,ATB:ServiceJourney:5104_241205091485776_3,1
NSR:Quay:74804,ATB:ServiceJourney:460_241021121640093_5,NSR:Quay:74804,ATB:ServiceJourney:310_241021121639210_29,1
NSR:Quay:75607,ATB:ServiceJourney:1_250113084167293_78,NSR:Quay:75607,ATB:ServiceJourney:72_250113084169607_36,1
NSR:Quay:74804,ATB:ServiceJourney:460_241205091486425_15,NSR:Quay:74804,ATB:ServiceJourney:310_241205091485539_49,1
NSR:Quay:72946,ATB:ServiceJourney:2_250131110662503_28,NSR:Quay:72946,ATB:ServiceJourney:77_241111133697188_12,1
NSR:Quay:104651,ATB:ServiceJourney:480_250212077044948_8,NSR:Quay:104651,ATB:ServiceJourney:5473_250212077045777_8,1
NSR:Quay:71982,ATB:ServiceJourney:2_241025073164768_14,NSR:Quay:71982,ATB:ServiceJourney:73_240516085572782_4,1
NSR:Quay:102047,ATB:ServiceJourney:670_241021121640185_1,NSR:Quay:102047,ATB:ServiceJourney:311_241021121642515_32,
NSR:Quay:74982,ATB:ServiceJourney:1_240516085577394_6015,NSR:Quay:74982,ATB:ServiceJourney:44_241113104123786_6002,1
NSR:Quay:74037,ATB:ServiceJourney:75_241111133506529_6008,NSR:Quay:74037,ATB:ServiceJourney:77_241111133700432_6007,1
NSR:Quay:74982,ATB:ServiceJourney:1_250113084167496_6081,NSR:Quay:74982,ATB:ServiceJourney:44_250113084169742_6032,1
NSR:Quay:72946,ATB:ServiceJourney:1_250131110658424_6012,NSR:Quay:72946,ATB:ServiceJourney:78_250131110656309_6012,1
NSR:Quay:78476,ATB:ServiceJourney:7506_241205091486831_9,NSR:Quay:78476,ATB:ServiceJourney:7510_250212077046076_1,1
NSR:Quay:72946,ATB:ServiceJourney:1_240516085577875_7054,NSR:Quay:72946,ATB:ServiceJourney:77_241111133698274_7006,1
NSR:Quay:75658,ATB:ServiceJourney:1_250131110657987_247,NSR:Quay:75658,ATB:ServiceJourney:14_250131110657138_191,1
NSR:Quay:72946,ATB:ServiceJourney:2_250131110662417_7090,NSR:Quay:72946,ATB:ServiceJourney:46_240516085574518_7026,1
NSR:Quay:75607,ATB:ServiceJourney:1_250131110658385_6108,NSR:Quay:75607,ATB:ServiceJourney:72_250228142140843_6040,1
NSR:Quay:103182,ATB:ServiceJourney:7514_250212077046083_3,NSR:Quay:103182,ATB:ServiceJourney:7502_250212077046065_11,
NSR:Quay:74982,ATB:ServiceJourney:1_250113084172037_7065,NSR:Quay:74982,ATB:ServiceJourney:41_250205120901607_7020,1
NSR:Quay:72888,ATB:ServiceJourney:71_250203085374537_6029,NSR:Quay:72888,ATB:ServiceJourney:82_250203085198942_6031,1
NSR:Quay:75607,ATB:ServiceJourney:1_250131110658361_6060,NSR:Quay:75607,ATB:ServiceJourney:72_250228142140708_6024,1
NSR:Quay:71982,ATB:ServiceJourney:1_240516085577694_188,NSR:Quay:71982,ATB:ServiceJourney:74_240516085572788_30,1
NSR:Quay:77344,ATB:ServiceJourney:7707_241205091487969_4,NSR:Quay:77344,ATB:ServiceJourney:7707_241205091487968_2,1
NSR:Quay:75607,ATB:ServiceJourney:1_250113084167295_82,NSR:Quay:75607,ATB:ServiceJourney:72_250211074284539_38,1
NSR:Quay:72888,ATB:ServiceJourney:71_250203085379997_7011,NSR:Quay:72888,ATB:ServiceJourney:82_250203085187261_7012,1
NSR:Quay:74982,ATB:ServiceJourney:1_250131110657987_247,NSR:Quay:74982,ATB:ServiceJourney:41_250131110660616_110,1
NSR:Quay:75607,ATB:ServiceJourney:1_250113084167341_6014,NSR:Quay:75607,ATB:ServiceJourney:72_250113084169565_6008,1
NSR:Quay:73032,ATB:ServiceJourney:3_250129115075442_7054,NSR:Quay:73032,ATB:ServiceJourney:42_250303120810142_7043,1
NSR:Quay:74037,ATB:ServiceJourney:75_241111133505776_18,NSR:Quay:74037,ATB:ServiceJourney:77_241111133700269_31,1
NSR:Quay:75658,ATB:ServiceJourney:1_250113084167407_6001,NSR:Quay:75658,ATB:ServiceJourney:14_250113084170096_6001,1
NSR:Quay:72946,ATB:ServiceJourney:1_250113084167359_6054,NSR:Quay:72946,ATB:ServiceJourney:46_250113084172311_6020,1
NSR:Quay:72946,ATB:ServiceJourney:1_250131110658373_6084,NSR:Quay:72946,ATB:ServiceJourney:46_240516085572935_6036,1
NSR:Quay:72946,ATB:ServiceJourney:1_240516085577777_6096,NSR:Quay:72946,ATB:ServiceJourney:46_240516085572937_6040,1
NSR:Quay:71982,ATB:ServiceJourney:1_250113084167360_6056,NSR:Quay:71982,ATB:ServiceJourney:74_250113084169181_6010,1
NSR:Quay:72888,ATB:ServiceJourney:71_240516085577274_7001,NSR:Quay:72888,ATB:ServiceJourney:82_241107118795363_7005,1
NSR:Quay:77581,ATB:ServiceJourney:7905_241205091486039_3,NSR:Quay:77581,ATB:ServiceJourney:695_241205091486201_27,1
NSR:Quay:71348,ATB:ServiceJourney:452_241021121642257_3,NSR:Quay:71348,ATB:ServiceJourney:595_241021121640005_4,1
NSR:Quay:73032,ATB:ServiceJourney:3_250129115075404_7030,NSR:Quay:73032,ATB:ServiceJourney:42_250303120842814_7049,1
NSR:Quay:597,ATB:ServiceJourney:690_250515169531688_7001,NSR:Quay:597,ATB:ServiceJourney:611_241205091486210_7002,1
NSR:Quay:102047,ATB:ServiceJourney:670_241205091487790_15,NSR:Quay:102047,ATB:ServiceJourney:311_241021121642515_32,1
NSR:Quay:74037,ATB:ServiceJourney:75_250131110663108_6006,NSR:Quay:74037,ATB:ServiceJourney:77_241111133700412_6005,1
NSR:Quay:78972,ATB:ServiceJourney:7402_241205091486354_1,NSR:Quay:78972,ATB:ServiceJourney:7405_241205091487781_3,1
NSR:Quay:72888,ATB:ServiceJourney:71_240516085577284_7039,NSR:Quay:72888,ATB:ServiceJourney:82_241107118768167_7046,1
NSR:Quay:73194,ATB:ServiceJourney:340_241021121641589_32,NSR:Quay:73194,ATB:ServiceJourney:480_250212077044948_8,1
NSR:Quay:71209,ATB:ServiceJourney:2_250113084172085_7056,NSR:Quay:71209,ATB:ServiceJourney:40_250204177717177_7023,1
NSR:Quay:72888,ATB:ServiceJourney:71_240516085577326_6061,NSR:Quay:72888,ATB:ServiceJourney:82_241107118766546_6064,1
NSR:Quay:75607,ATB:ServiceJourney:1_240516085577839_6154,NSR:Quay:75607,ATB:ServiceJourney:72_240516085575686_6056,1
NSR:Quay:72888,ATB:ServiceJourney:71_240516085577292_103,NSR:Quay:72888,ATB:ServiceJourney:82_250131110662869_122,1
NSR:Quay:78853,ATB:ServiceJourney:7415_241205091486697_2,NSR:Quay:78853,ATB:ServiceJourney:7412_241205091486692_4,1
NSR:Quay:78476,ATB:ServiceJourney:7506_241205091486831_9,NSR:Quay:78476,ATB:ServiceJourney:7510_241205091487825_91,1
NSR:Quay:71982,ATB:ServiceJourney:1_240516085577893_7090,NSR:Quay:71982,ATB:ServiceJourney:74_240516085572835_7028,1
NSR:Quay:74982,ATB:ServiceJourney:1_240516085577445_7041,NSR:Quay:74982,ATB:ServiceJourney:44_241113104123006_7012,1
NSR:Quay:75559,ATB:ServiceJourney:310_241021121639177_52,NSR:Quay:75559,ATB:ServiceJourney:511_241021121641754_3,1
NSR:Quay:72946,ATB:ServiceJourney:1_250113084170813_110,NSR:Quay:72946,ATB:ServiceJourney:46_250113084171472_46,1
NSR:Quay:80295,ATB:ServiceJourney:681_241205091488480_7002,NSR:Quay:80295,ATB:ServiceJourney:680_250212077047480_7009,1
NSR:Quay:74982,ATB:ServiceJourney:1_250113084167444_85,NSR:Quay:74982,ATB:ServiceJourney:41_250113084168851_50,1
NSR:Quay:74455,ATB:ServiceJourney:5402_241205091485879_1,NSR:Quay:74455,ATB:ServiceJourney:5400_241205091485868_9,1
NSR:Quay:72888,ATB:ServiceJourney:71_250203085379326_6007,NSR:Quay:72888,ATB:ServiceJourney:82_250203085196505_6009,1
NSR:Quay:74982,ATB:ServiceJourney:1_250113084170839_113,NSR:Quay:74982,ATB:ServiceJourney:41_250113084168856_62,1
NSR:Quay:74037,ATB:ServiceJourney:77_241111133697274_38,NSR:Quay:74037,ATB:ServiceJourney:75_250131110663156_35,1
NSR:Quay:74982,ATB:ServiceJourney:1_240516085577382_241,NSR:Quay:74982,ATB:ServiceJourney:44_241113104123513_64,1
NSR:Quay:74804,ATB:ServiceJourney:470_250212077048774_1,NSR:Quay:74804,ATB:ServiceJourney:310_241205091485527_15,1
NSR:Quay:72888,ATB:ServiceJourney:71_240516085577173_6021,NSR:Quay:72888,ATB:ServiceJourney:82_241107118795883_6023,1
NSR:Quay:71982,ATB:ServiceJourney:1_250131110658395_6128,NSR:Quay:71982,ATB:ServiceJourney:74_250131110656061_6024,1
NSR:Quay:74982,ATB:ServiceJourney:1_250131110658043_7033,NSR:Quay:74982,ATB:ServiceJourney:44_250131110663494_7008,1
NSR:Quay:74982,ATB:ServiceJourney:1_240516085577415_6171,NSR:Quay:74982,ATB:ServiceJourney:44_241113104123196_6046,1
NSR:Quay:77444,ATB:ServiceJourney:7708_241205091487978_9,NSR:Quay:77444,ATB:ServiceJourney:7708_241205091487982_11,1
NSR:Quay:72946,ATB:ServiceJourney:1_240516085577863_7030,NSR:Quay:72946,ATB:ServiceJourney:77_241111133698005_7002,1
NSR:Quay:75607,ATB:ServiceJourney:1_240516085577723_102,NSR:Quay:75607,ATB:ServiceJourney:72_240516085572632_32,1
NSR:Quay:74192,ATB:ServiceJourney:72_240516085572731_44,NSR:Quay:74192,ATB:ServiceJourney:83_240516085572249_8,1
NSR:Quay:75658,ATB:ServiceJourney:1_240516085577592_205,NSR:Quay:75658,ATB:ServiceJourney:79_241113103921832_80,1
NSR:Quay:73193,ATB:ServiceJourney:480_241205091485714_9,NSR:Quay:73193,ATB:ServiceJourney:340_241021121639276_31,1
NSR:Quay:72888,ATB:ServiceJourney:71_250203085374576_53,NSR:Quay:72888,ATB:ServiceJourney:82_250203085181364_62,1
NSR:Quay:98852,ATB:ServiceJourney:7908_250212077045829_2,NSR:Quay:98852,ATB:ServiceJourney:690_250212077045298_4,1
NSR:Quay:77729,ATB:ServiceJourney:635_241205091488235_11,NSR:Quay:77729,ATB:ServiceJourney:7417_241205091486708_8,1
NSR:Quay:75699,ATB:ServiceJourney:5400_241205091487854_8,NSR:Quay:75699,ATB:ServiceJourney:5402_241205091485877_4,1
NSR:Quay:72946,ATB:ServiceJourney:1_240516085577810_236,NSR:Quay:72946,ATB:ServiceJourney:77_241111133698772_39,1
NSR:Quay:103182,ATB:ServiceJourney:7517_241205091486851_8,NSR:Quay:103182,ATB:ServiceJourney:7502_241205091486822_5,1
NSR:Quay:72946,ATB:ServiceJourney:1_240516085577805_226,NSR:Quay:72946,ATB:ServiceJourney:78_240516085573062_98,1
NSR:Quay:74982,ATB:ServiceJourney:1_250113084170835_6093,NSR:Quay:74982,ATB:ServiceJourney:44_250113084172306_6036,1
NSR:Quay:75658,ATB:ServiceJourney:1_250113084167420_65,NSR:Quay:75658,ATB:ServiceJourney:79_250117151695122_22,1
NSR:Quay:72888,ATB:ServiceJourney:71_250203085380021_7013,NSR:Quay:72888,ATB:ServiceJourney:82_250203085187321_7014,1
NSR:Quay:72946,ATB:ServiceJourney:1_240516085577838_6150,NSR:Quay:72946,ATB:ServiceJourney:46_240923116376344_6058,1
NSR:Quay:75287,ATB:ServiceJourney:72_240516085573285_38,NSR:Quay:75287,ATB:ServiceJourney:83_240516085572248_4,1
NSR:Quay:72946,ATB:ServiceJourney:1_250113084167284_60,NSR:Quay:72946,ATB:ServiceJourney:78_250113084170759_18,1
NSR:Quay:78257,ATB:ServiceJourney:7506_241205091486829_7,NSR:Quay:78257,ATB:ServiceJourney:7501_241205091486816_9,1
NSR:Quay:74803,ATB:ServiceJourney:310_241021121639168_34,NSR:Quay:74803,ATB:ServiceJourney:5103_241205091485771_4,1
NSR:Quay:72888,ATB:ServiceJourney:71_250203085380583_7025,NSR:Quay:72888,ATB:ServiceJourney:82_250203085195970_7025,1
